id,ageism,asianhate,immigration,mask,politics,vaccine
60474,0,0,0,0,0,0
60475,0,0,0,0,0,0
60479,0,0,0,0,0,0
60481,0,0,0,1,0,0
60489,0,0,0,0,0,0
60503,1,0,0,1,0,1
60511,1,0,0,1,0,1
60513,1,0,0,1,0,1
60535,1,0,0,1,0,1
60539,0,0,0,0,0,0
60546,0,0,0,0,0,0
60548,0,0,0,0,0,0
60564,0,0,0,0,0,0
60580,1,0,0,1,0,1
60586,1,0,1,1,0,1
60589,0,0,0,0,0,0
60597,0,0,0,0,0,0
60624,0,0,0,0,0,0
60628,1,1,1,1,1,1
60645,1,0,0,1,0,1
60646,1,0,0,1,0,1
60654,0,0,0,0,0,0
60671,0,0,0,0,0,0
60674,1,0,0,1,1,1
60691,1,1,0,1,0,1
60727,0,0,0,0,0,0
60730,0,0,0,0,0,0
60732,0,0,0,1,0,0
60758,0,0,0,0,0,0
60759,1,1,0,1,0,1
60783,0,0,0,0,0,0
60785,0,0,0,0,0,0
60823,0,0,0,0,0,0
60836,0,0,0,0,0,0
60842,0,0,0,0,0,0
60866,0,0,0,0,0,0
60871,1,0,0,1,0,1
60872,0,0,0,0,0,0
60880,1,0,0,1,0,1
60889,1,0,0,1,0,0
60910,1,0,0,1,0,1
60926,0,0,0,0,0,0
60955,1,0,0,1,0,1
60961,0,0,0,0,0,0
60967,1,1,1,1,1,1
60970,1,1,1,1,1,1
60993,1,0,1,0,0,0
61050,1,0,0,1,0,1
61056,1,0,0,1,0,1
61059,0,0,0,0,0,0
61060,1,0,0,1,0,1
61068,0,0,0,0,0,0
61069,1,0,0,1,0,1
61070,0,0,0,0,0,0
61072,0,0,0,0,0,0
61080,1,0,0,1,0,1
61089,1,0,0,1,0,1
61098,0,0,0,0,0,0
61112,1,1,1,1,1,1
61115,0,0,0,0,0,0
61117,1,1,1,1,1,1
61121,0,0,0,0,0,0
61123,0,0,0,0,0,0
61131,0,0,0,0,0,0
61139,0,0,0,0,0,0
61153,1,0,0,1,0,1
61161,0,0,0,0,0,0
61166,0,0,0,0,0,0
61179,1,0,0,1,0,1
61192,1,0,0,1,1,0
61194,0,0,0,0,0,0
61215,1,0,0,1,0,1
61217,0,0,0,0,0,0
61222,0,0,0,1,0,0
61223,0,0,0,0,0,0
61227,0,0,0,0,0,0
61228,0,0,0,0,0,0
61232,0,0,0,0,0,0
61235,0,0,0,0,0,0
61239,0,0,0,0,0,0
61245,0,0,0,0,0,0
61254,0,0,0,1,0,0
61261,1,0,0,1,0,1
61262,1,0,0,1,0,1
61280,1,0,0,1,0,1
61289,0,0,0,0,0,0
61297,1,0,0,1,0,1
61307,0,0,0,0,0,0
61312,0,0,0,0,0,0
61331,1,1,0,1,0,1
61338,0,0,0,0,0,0
61340,0,0,0,1,0,0
61342,0,1,0,1,0,1
61370,1,0,0,1,0,1
61383,1,0,0,1,0,1
61387,1,0,0,1,0,1
61395,0,0,0,1,0,0
61398,0,0,0,0,0,0
61417,0,0,0,0,0,0
61422,1,0,0,1,0,1
61434,0,0,0,0,0,0
61440,1,0,0,1,0,1
61447,0,0,0,0,0,0
61471,0,0,0,0,0,0
61494,0,0,0,0,0,0
61496,0,0,0,0,0,0
61502,0,0,0,0,0,0
61503,1,0,0,1,0,1
61516,0,0,0,1,0,0
61530,1,0,0,1,0,1
61536,0,0,0,0,0,0
61554,1,0,0,0,0,0
61561,1,0,0,1,0,1
61573,1,0,0,1,1,0
61581,1,0,0,1,0,1
61589,0,0,0,0,0,0
61595,0,1,0,0,0,1
61599,0,0,0,0,0,0
61623,0,0,0,0,0,0
61640,0,0,0,0,0,0
61641,0,0,0,1,0,0
61651,0,0,0,0,0,0
61675,1,0,0,1,1,0
61687,1,1,0,1,0,1
61696,1,0,0,1,0,1
61701,1,1,0,1,0,1
61739,0,0,0,0,0,0
61745,0,0,0,0,0,0
61757,0,0,0,0,0,0
61759,1,0,0,1,0,1
61768,0,0,0,0,0,0
61796,0,0,0,0,0,0
61799,0,0,0,0,0,0
61822,1,0,0,1,0,1
61827,0,0,0,0,0,0
61837,1,0,0,1,0,1
61840,0,0,0,0,0,0
61868,1,0,0,0,0,0
61871,0,0,0,0,0,0
61888,0,0,0,0,0,0
61891,1,0,0,1,0,1
61902,1,0,0,1,0,1
61903,0,0,0,0,0,0
61920,1,1,1,1,1,1
61924,0,0,0,1,0,0
61934,0,0,0,0,0,0
61943,0,0,0,0,0,0
61951,1,0,0,1,0,1
61980,1,0,1,1,0,1
61983,0,0,0,0,0,0
61987,0,0,0,0,0,0
62000,1,1,1,1,1,1
62002,0,0,0,0,0,0
62010,0,0,0,0,0,0
62047,1,0,0,1,0,1
62067,1,0,0,1,0,1
62069,1,0,0,1,0,1
62071,0,0,0,0,0,0
62085,0,0,0,0,0,0
62090,0,0,0,0,0,0
62094,0,0,0,0,0,0
62106,0,0,0,0,0,0
62114,0,0,0,0,0,0
62124,0,0,0,0,0,0
62131,0,0,0,0,0,0
62132,1,0,0,0,0,0
62141,0,0,0,0,0,0
62149,1,0,0,1,0,1
62157,0,0,0,0,0,0
62158,1,0,0,1,0,1
62162,0,0,0,0,0,0
62174,0,0,0,0,0,0
62205,1,0,0,1,0,1
62220,0,0,0,0,0,0
62227,1,0,0,1,0,1
62234,1,0,0,1,0,1
62242,0,0,0,0,0,0
62271,0,0,0,1,0,0
62277,0,0,0,0,0,0
62279,1,0,0,1,0,1
62282,0,0,0,0,0,0
62285,0,1,0,0,0,1
62295,1,0,0,1,0,1
62299,0,0,0,0,0,0
62303,0,0,0,0,0,0
62314,1,0,0,0,0,0
62316,1,0,0,1,0,1
62317,1,0,0,1,0,1
62318,0,0,0,0,0,0
62319,0,0,0,0,0,0
62321,1,1,1,1,1,1
62322,0,0,0,0,0,0
62328,1,1,1,1,1,1
62330,0,0,0,0,0,0
62344,1,0,0,1,0,1
62346,1,0,0,1,0,1
62359,0,0,0,0,0,0
62366,0,0,0,0,0,0
62388,1,0,0,1,0,1
62411,0,0,0,0,0,0
62425,0,0,0,0,0,0
62428,0,0,0,0,0,0
62456,0,0,1,0,0,0
62462,1,0,0,1,0,1
62465,0,0,0,1,0,0
62467,0,0,1,0,0,0
62472,1,0,0,1,0,1
62473,1,1,1,1,1,1
62475,1,0,0,1,1,0
62476,0,0,0,0,0,0
62489,0,0,0,0,0,0
62496,0,0,0,0,0,0
62502,1,0,0,1,0,1
62507,0,0,0,0,0,0
62542,1,0,1,1,0,1
62544,0,0,0,0,0,0
62549,0,0,0,1,0,0
62563,0,0,0,0,0,0
62565,1,0,0,1,0,1
62584,0,0,0,0,0,0
62615,0,0,0,0,0,0
62619,0,0,0,0,0,0
62640,0,0,0,0,0,0
62648,0,0,0,1,0,0
62661,0,0,0,0,0,0
62665,0,0,0,0,0,0
62666,0,0,0,0,0,0
62679,0,0,0,0,0,0
62700,0,0,0,0,0,0
62705,0,0,0,1,0,0
62707,0,0,0,0,0,0
62708,1,0,0,1,0,1
62711,0,0,0,0,0,0
62717,1,0,1,1,1,1
62726,1,0,0,1,0,1
62730,0,0,0,0,0,0
62739,1,1,1,1,1,1
62741,0,0,0,0,0,0
62744,0,0,0,0,0,0
62773,1,0,0,1,1,1
62774,0,1,0,1,0,1
62782,0,0,0,0,0,0
62786,1,0,0,1,0,1
62797,1,0,1,0,1,0
62805,1,1,1,1,1,1
62815,0,0,0,0,0,0
62821,0,0,1,0,1,0
62825,1,1,1,1,1,1
62827,0,0,1,0,1,0
62836,0,0,0,0,1,0
62840,0,0,0,0,0,0
62844,0,0,0,0,0,0
62848,0,0,0,0,0,0
62853,1,1,1,1,1,1
62859,1,0,0,1,0,1
62868,0,0,0,0,0,0
62872,1,0,0,1,0,1
62879,0,0,0,0,0,0
62883,0,0,0,0,0,0
62903,0,0,0,0,0,0
62913,0,0,0,0,0,0
62917,0,0,0,0,0,0
62926,1,0,0,1,0,1
62937,0,0,0,0,0,0
62938,1,1,1,1,1,1
62944,0,0,0,0,0,0
62949,0,0,0,0,0,0
62958,0,0,0,0,0,0
62963,0,0,0,0,0,0
62971,1,1,1,1,1,1
62976,1,0,1,0,1,0
62987,1,0,0,1,0,1
62992,0,0,0,0,0,0
63007,1,1,1,1,1,1
63012,0,0,0,0,0,0
63014,0,0,0,0,0,0
63016,0,0,0,0,0,0
63029,0,0,0,0,0,0
63044,1,0,0,0,0,1
63098,1,0,0,1,0,1
63104,0,0,0,0,0,0
63106,0,0,0,0,0,0
63121,1,0,0,1,0,1
63134,1,1,1,1,1,1
63137,0,0,0,0,0,0
63147,0,0,0,0,0,0
63148,1,0,0,1,0,1
63158,0,1,0,1,0,1
63163,1,0,0,1,0,1
63174,1,0,0,1,0,1
63188,0,0,0,0,0,0
63194,0,0,0,0,0,0
63203,0,0,0,0,0,0
63207,1,1,1,1,1,1
63214,0,0,0,0,0,0
63219,1,1,0,1,0,1
63221,1,0,0,1,0,1
63226,1,1,0,1,0,1
63227,1,0,0,1,0,1
63232,1,0,0,1,0,1
63252,0,0,0,0,0,0
63259,0,0,0,0,0,0
63261,0,0,0,0,0,0
63270,1,0,0,1,0,1
63273,1,0,0,1,0,1
63276,1,0,0,1,0,1
63289,0,0,0,0,0,0
63296,0,0,0,0,0,0
63301,1,1,1,1,1,1
63315,0,0,0,1,0,0
63317,1,1,1,1,1,1
63318,0,0,0,0,0,0
63326,0,0,0,0,0,0
63328,1,0,0,1,0,1
63331,0,0,0,0,0,0
63340,0,1,0,1,0,1
63350,0,0,0,0,0,0
63363,0,1,0,1,0,1
63364,0,0,0,0,0,0
63366,1,1,1,1,1,1
63371,0,0,0,0,0,0
63372,0,0,0,0,0,0
63381,0,0,0,0,0,0
63384,0,0,0,0,0,0
63391,0,0,0,0,0,0
63404,1,0,0,1,0,1
63413,0,0,0,0,0,0
63415,0,0,0,0,0,0
63423,0,0,0,1,0,0
63435,0,0,0,0,0,0
63444,0,0,0,0,0,0
63465,1,0,0,1,0,1
63470,1,0,0,1,0,1
63489,0,0,0,1,0,0
63492,0,1,0,0,0,1
63501,1,0,0,1,0,1
63506,0,0,0,0,0,0
63507,0,0,0,0,0,0
63509,0,0,0,0,0,0
63512,1,0,0,1,0,1
63526,0,0,0,0,0,0
63528,0,0,0,0,0,0
63571,1,0,0,1,0,1
63604,0,0,0,0,0,0
63619,1,0,0,1,0,1
63630,0,0,0,0,0,0
63640,0,0,0,0,0,0
63647,0,0,0,0,0,0
63657,0,0,0,0,0,0
63659,0,0,0,0,0,0
63684,1,0,0,1,0,1
63687,0,0,0,0,0,0
63692,0,0,0,0,0,0
63693,0,0,0,0,0,0
63706,1,0,0,1,0,1
63708,1,0,0,1,0,1
63710,0,0,0,0,0,0
63715,0,0,0,0,0,0
63733,0,0,0,0,0,0
63747,0,0,0,1,0,0
63749,1,0,0,1,0,1
63750,0,0,0,1,0,0
63759,0,0,0,0,0,0
63761,1,0,0,1,0,1
63762,1,0,0,1,0,1
63765,1,1,1,1,1,1
63779,1,1,1,1,1,1
63784,0,0,0,0,0,0
63811,0,0,0,0,0,0
63812,0,0,0,0,0,0
63833,0,0,0,0,0,0
63839,0,0,0,0,0,0
63846,0,0,0,0,0,0
63853,0,0,0,1,0,0
63875,0,0,0,0,0,0
63877,1,0,0,1,0,1
63879,1,0,0,1,0,1
63886,0,0,0,1,0,0
63893,0,1,0,1,0,1
63899,1,1,1,1,1,1
63901,0,0,1,0,1,0
63918,1,0,0,1,0,1
63922,0,0,0,0,0,0
63929,1,1,1,1,1,1
63935,1,1,1,1,1,1
63944,0,0,0,1,0,0
63988,0,0,0,0,0,0
64003,0,0,0,0,0,0
64004,1,1,1,1,1,1
64005,1,0,0,1,0,1
64014,0,0,0,0,0,0
64017,0,0,0,0,0,0
64020,0,0,0,0,0,0
64022,0,0,0,0,0,0
64024,0,0,0,0,0,0
64027,1,0,0,1,0,1
64029,1,0,0,1,0,1
64039,0,0,1,0,0,0
64043,1,1,1,1,1,1
64052,1,0,1,1,0,1
64062,0,0,0,0,0,0
64078,0,0,0,0,0,0
64083,1,0,0,1,0,1
64084,0,0,0,0,0,0
64085,1,1,1,1,1,1
64089,0,0,1,0,0,0
64091,1,1,0,1,0,1
64093,0,0,0,0,0,0
64118,1,0,0,0,0,1
64125,1,1,1,1,1,1
64129,0,0,0,0,0,0
64132,0,0,0,0,0,0
64146,0,0,0,0,0,0
64149,0,0,0,0,0,0
64153,1,1,1,1,1,1
64156,1,1,1,1,1,1
64160,1,0,0,0,0,0
64198,0,0,0,0,0,0
64209,0,0,0,0,0,0
64224,0,0,0,0,0,0
64231,0,1,0,0,0,1
64232,0,0,0,0,0,0
64233,1,0,1,0,1,0
64242,1,0,0,1,1,0
64247,0,0,0,0,0,0
64249,1,0,0,1,0,1
64255,1,0,0,1,0,1
64275,1,0,0,1,0,1
64299,0,1,0,0,0,1
64319,0,0,0,1,0,0
64324,1,1,1,1,1,1
64327,0,0,0,0,0,0
64328,1,0,0,1,0,1
64339,1,0,1,1,1,1
64341,1,0,0,1,0,1
64342,0,0,0,0,0,0
64348,0,0,0,0,0,0
64359,1,0,0,1,0,1
64385,0,0,0,0,0,0
64388,1,0,0,1,0,1
64391,0,0,0,0,0,0
64402,0,0,0,0,0,0
64408,0,0,0,0,0,0
64414,0,0,0,0,0,0
64420,1,0,0,1,0,1
64453,0,0,0,0,0,0
64462,0,0,0,0,0,0
64476,0,0,0,0,0,0
64489,0,0,0,0,0,0
64494,0,0,0,0,0,0
64511,0,0,0,0,0,0
64531,1,1,1,1,1,1
64535,1,0,0,1,0,1
64546,1,0,0,1,0,1
64548,1,0,0,0,0,1
64552,0,0,0,1,0,0
64557,0,0,0,0,0,0
64563,0,0,0,0,0,0
64567,1,0,0,0,0,1
64570,0,0,0,0,0,0
64571,1,0,0,1,0,1
64572,0,0,0,0,0,0
64573,1,0,0,1,0,1
64576,1,0,0,1,0,1
64584,1,0,0,1,0,1
64586,0,0,0,0,0,0
64602,0,1,1,1,0,1
64608,0,0,0,0,0,0
64617,0,0,0,0,0,0
64620,0,0,0,0,0,0
64648,1,1,1,1,1,1
64658,0,0,0,0,0,0
64661,1,0,0,1,0,1
64663,1,1,1,1,1,1
64668,0,0,0,0,0,0
64677,0,0,0,0,0,0
64678,1,0,0,1,0,1
64680,1,0,0,1,0,1
64687,0,0,0,0,0,0
64690,0,0,0,0,0,0
64694,1,0,0,1,0,1
64750,1,0,0,0,0,0
64760,1,0,0,1,0,1
64783,1,1,1,1,1,1
64784,1,1,0,1,0,1
64794,0,1,0,1,0,1
64799,1,0,1,1,0,1
64807,0,0,0,0,0,0
64812,0,0,1,0,0,0
64820,1,0,0,1,1,1
64821,1,1,1,1,1,1
64826,0,0,0,0,0,0
64827,1,1,1,1,1,1
64858,0,0,0,0,0,0
64859,0,0,0,0,0,0
64883,1,0,0,1,0,1
64893,1,0,0,0,0,1
64914,0,0,0,0,0,0
64916,0,0,0,0,0,0
64918,1,0,0,0,0,0
64924,0,0,0,0,0,0
64933,0,0,0,0,0,0
64937,0,0,0,1,0,0
64942,0,0,0,0,0,0
64961,0,0,0,0,0,0
64964,0,0,0,1,0,0
64972,0,0,0,0,0,0
65009,1,1,1,1,1,1
65012,1,0,0,1,0,1
65036,0,0,0,0,0,0
65044,1,0,0,1,0,1
65053,0,0,0,0,0,0
65060,1,0,1,0,1,0
65065,0,0,0,0,0,0
65066,0,0,0,0,0,0
65083,1,1,1,1,1,1
65106,0,0,0,0,0,0
65109,1,0,0,0,0,1
65119,1,0,0,1,0,1
65120,1,1,1,1,1,1
65122,0,0,0,0,0,0
65125,1,0,0,1,0,1
65126,0,0,1,0,0,0
65132,1,0,0,1,0,1
65134,1,0,0,0,0,1
65171,0,0,0,0,0,0
65172,0,0,0,0,0,0
65190,0,0,0,0,0,0
65199,1,0,0,1,0,1
65206,1,0,0,1,0,1
65227,1,1,1,1,1,1
65233,0,0,0,0,0,0
65242,0,0,0,0,0,0
65255,0,1,0,0,0,1
65261,0,0,0,0,0,0
65283,1,0,0,1,0,1
65287,1,1,1,1,1,1
65290,0,0,0,0,0,0
65318,0,0,0,0,0,0
65322,0,0,0,0,0,0
65323,0,0,0,0,0,0
65334,0,0,0,0,0,0
65338,0,0,0,1,0,0
65405,0,1,0,1,0,1
65412,1,0,0,1,0,1
65414,1,1,0,1,0,1
65417,0,0,0,0,0,0
65431,0,0,0,0,0,0
65445,1,0,0,1,1,1
65457,0,0,0,0,0,0
65461,1,0,0,0,0,0
65463,0,1,0,1,0,1
65469,0,0,0,0,0,0
65513,0,0,0,0,0,0
65514,1,0,0,1,0,1
65523,1,1,1,1,1,1
65547,1,1,1,1,1,1
65549,0,0,0,0,0,0
65561,1,0,0,0,0,0
65575,0,0,0,0,0,0
65586,1,0,0,0,0,1
65596,0,0,0,0,0,0
65615,1,0,0,1,0,1
65621,1,0,0,1,0,1
65650,0,0,0,0,0,0
65654,0,1,0,1,0,1
65665,0,1,0,1,0,1
65667,1,0,0,1,0,1
65670,0,0,0,0,0,0
65683,1,0,0,1,0,1
65684,1,0,0,0,0,1
65695,1,1,1,1,1,1
65704,1,0,0,1,0,1
65717,1,0,0,1,0,1
65718,0,0,0,0,0,0
65719,0,0,0,0,0,0
65733,0,0,0,0,0,0
65750,0,0,0,0,0,0
65762,1,0,0,1,0,1
65766,0,0,0,0,0,0
65773,0,0,0,0,0,0
65776,0,0,0,0,0,0
65792,1,1,0,1,0,1
65804,1,1,1,1,1,1
65827,1,0,0,1,0,1
65840,0,0,0,0,0,0
65850,1,0,0,1,0,1
65851,1,0,0,1,0,1
65866,1,0,0,1,0,1
65870,0,0,0,0,0,0
65909,1,0,1,0,1,0
65921,1,0,1,0,1,0
65922,0,0,0,0,0,0
65924,0,0,0,1,0,0
65925,1,0,0,1,1,0
65927,1,0,0,1,0,1
65928,0,0,0,0,0,0
65953,0,0,0,0,0,0
65957,0,0,0,1,0,0
65969,0,0,0,0,0,0
65989,0,0,0,0,0,0
65993,1,0,0,1,0,1
65997,1,0,0,1,0,1
65998,1,0,0,1,0,1
66009,0,0,0,0,0,0
66020,0,0,0,0,0,0
66022,0,0,0,1,0,0
66047,1,0,0,1,0,1
66051,1,1,1,1,1,1
66056,1,0,0,1,1,0
66067,0,0,0,0,0,0
66074,1,0,0,1,0,1
66115,0,0,0,0,0,0
66131,1,0,0,1,0,1
66151,1,0,0,1,0,1
66152,0,0,0,0,0,0
66154,0,0,0,0,0,0
66163,0,0,0,0,0,0
66182,0,0,0,0,0,0
66194,0,0,0,1,0,0
66197,1,0,0,1,0,1
66225,0,1,0,1,0,1
66239,1,1,1,1,1,1
66243,1,1,1,1,1,1
66246,0,0,0,0,0,0
66256,0,0,0,0,0,0
66261,0,0,0,0,0,0
66262,1,0,0,1,0,1
66307,0,0,0,0,0,0
66313,0,0,0,0,0,0
66314,1,0,0,1,0,1
66319,0,0,0,0,0,0
66321,0,0,0,0,0,0
66323,0,0,0,0,0,0
66335,1,0,0,1,0,1
66340,1,0,0,1,0,1
66341,0,0,0,1,0,0
66356,0,0,0,0,0,0
66365,0,0,0,0,0,0
66373,1,1,1,1,1,1
66399,0,0,0,0,0,0
66404,0,0,0,0,0,0
66409,1,0,0,1,0,1
66412,0,0,0,0,0,0
66416,1,0,1,1,0,1
66419,0,0,0,0,0,0
66426,1,1,1,1,1,1
66434,0,0,0,0,0,0
66435,1,1,0,1,0,1
66436,1,1,1,1,1,1
66456,0,0,0,0,0,0
66459,0,0,0,0,0,0
66472,1,1,1,1,1,1
66494,0,0,0,0,0,0
66495,0,0,1,0,0,0
66501,0,0,0,0,0,0
66513,0,0,0,0,0,0
66524,1,1,0,1,0,1
66553,0,0,0,0,0,0
66555,1,0,0,1,0,1
66576,0,0,0,0,0,0
66577,0,0,0,0,0,0
66579,1,0,0,1,0,1
66580,0,0,0,0,0,0
66597,0,0,0,0,0,0
66603,1,0,0,1,0,1
66606,0,0,0,0,0,0
66614,0,0,0,0,0,0
66626,0,0,0,1,0,0
66630,1,1,0,1,0,1
66632,1,0,1,0,1,0
66639,0,0,0,0,0,0
66642,1,0,0,1,0,1
66644,0,0,0,0,0,0
66646,0,0,0,0,0,0
66647,0,0,0,0,0,0
66654,0,0,0,0,0,0
66668,0,0,0,0,0,0
66682,0,0,0,0,0,0
66687,1,0,1,1,1,1
66698,0,0,1,0,1,0
66704,1,0,0,1,0,1
66706,0,0,0,0,0,0
66719,0,0,0,0,0,0
66723,0,0,0,0,0,0
66756,1,1,1,1,1,1
66759,0,0,0,0,0,0
66761,0,0,0,0,0,0
66768,1,0,0,0,0,0
66774,0,0,0,0,0,0
66813,0,0,0,0,0,0
66817,0,0,0,1,0,0
66827,0,0,0,0,0,0
66828,0,0,0,0,0,0
66832,0,0,0,0,0,0
66844,0,0,0,0,0,0
66847,0,0,0,0,0,0
66852,1,0,0,1,1,0
66863,0,1,0,1,0,1
66865,1,0,0,1,0,1
66872,0,0,0,0,0,0
66882,0,0,0,0,0,0
66920,0,0,0,0,0,0
66928,0,0,0,0,0,0
66929,0,0,0,0,0,0
66933,0,0,0,0,0,0
66941,0,0,0,0,0,0
66943,1,1,1,1,1,1
66955,1,0,0,1,0,1
66959,0,0,0,0,0,0
66972,1,0,0,1,0,1
66973,1,0,0,0,0,1
67029,0,0,0,0,0,0
67034,0,0,0,0,0,0
67049,0,0,0,0,0,0
67070,1,1,1,1,1,1
67074,1,0,0,0,0,0
67076,0,0,0,0,0,0
67106,1,0,0,1,0,1
67109,0,0,0,0,0,0
67125,0,0,0,0,0,0
67127,1,1,0,1,0,1
67128,1,1,1,1,1,1
67136,0,0,0,0,0,0
67138,0,0,0,0,0,0
67148,0,0,0,0,0,0
67158,0,0,0,0,0,0
67162,1,1,0,1,1,1
67173,1,0,0,1,0,1
67180,1,0,0,0,0,1
67187,0,0,0,0,0,0
67202,1,0,0,1,0,1
67205,0,0,0,0,0,0
67208,1,0,1,1,1,0
67210,0,0,0,0,0,0
67238,0,0,0,0,0,0
67243,0,0,0,0,0,0
67266,0,0,0,0,0,0
67291,0,0,0,0,0,0
67292,0,0,0,0,0,0
67323,1,0,0,1,0,1
67330,0,0,0,0,0,0
67348,0,0,0,0,0,0
67367,1,0,0,1,0,1
67369,0,0,0,0,0,0
67393,0,0,0,0,0,0
67401,0,0,0,0,0,0
67412,0,0,0,1,0,0
67416,1,0,0,1,0,1
67420,0,0,0,0,0,0
67434,0,0,1,0,1,0
67435,0,0,0,0,0,0
67447,0,0,0,0,0,0
67449,1,0,0,1,0,1
67462,0,0,0,0,0,0
67490,0,1,0,1,0,1
67500,0,0,0,0,0,0
67515,0,0,0,0,0,0
67531,0,0,0,0,0,0
67532,1,0,0,1,0,1
67554,1,1,1,1,1,1
67584,0,0,0,0,0,0
67592,1,0,0,0,0,0
67595,0,0,0,0,0,0
67602,1,0,0,1,0,1
67606,0,0,0,0,0,0
67607,0,0,0,0,0,0
67617,1,0,0,1,0,1
67628,0,0,1,0,0,0
67635,1,1,1,1,1,1
67638,1,0,0,1,0,1
67648,0,0,0,0,0,0
67654,1,0,0,1,0,1
67656,0,0,0,1,0,0
67672,1,0,1,0,1,0
67677,1,1,1,1,1,1
67681,1,1,1,1,1,1
67685,0,0,0,0,0,0
67686,0,1,0,1,0,1
67703,1,1,0,1,0,1
67723,0,0,0,0,0,0
67729,0,0,0,0,0,0
67736,1,0,0,1,1,0
67742,1,0,1,1,0,1
67747,0,0,0,0,0,0
67760,0,0,0,0,0,0
67766,1,1,1,1,1,1
67767,0,0,0,0,0,0
67771,0,0,0,0,0,0
67787,1,1,1,1,1,1
67790,0,0,0,0,0,0
67800,1,0,0,1,0,1
67808,0,0,0,0,0,0
67810,0,0,0,0,0,0
67818,1,0,0,1,0,1
67835,0,0,0,0,0,0
67843,0,0,0,0,0,0
67845,1,0,0,1,0,1
67852,1,0,0,1,0,1
67882,0,0,0,0,0,0
67885,0,0,0,0,0,0
67886,0,0,0,0,0,0
67889,0,0,0,0,1,0
67891,0,0,0,0,0,0
67894,0,0,0,0,0,0
67900,1,0,0,1,0,1
67903,0,0,0,0,0,0
67904,0,0,0,0,0,0
67913,0,0,0,0,0,0
67931,0,0,0,0,0,0
67932,0,0,0,0,0,0
67943,1,0,0,1,1,1
67954,1,1,1,1,1,1
67974,0,0,0,1,0,0
67983,0,0,0,0,0,0
68003,0,0,0,0,0,0
68005,1,0,0,1,0,1
68010,0,0,0,0,0,0
68030,1,0,1,1,0,1
68048,1,0,1,1,0,1
68065,1,1,1,1,1,1
68072,0,0,1,0,1,0
68085,0,0,0,0,0,0
68087,1,0,0,0,0,0
68092,1,1,1,1,1,1
68093,0,0,0,0,0,0
68103,0,0,0,0,0,0
68113,0,0,0,0,0,0
68116,0,0,0,0,1,0
68121,0,0,0,0,0,0
68143,1,0,0,1,0,1
68147,0,0,0,0,0,0
68150,0,0,0,0,0,0
68189,0,0,1,0,1,0
68193,1,0,0,1,1,0
68197,1,1,1,1,1,1
68237,1,1,1,1,1,1
68249,1,0,0,1,0,1
68251,1,0,0,1,0,1
68255,0,0,0,0,0,0
68275,1,0,0,1,0,1
68277,0,0,0,0,0,0
68301,0,0,0,0,0,0
68306,0,0,0,0,0,0
68309,1,0,0,1,0,1
68324,0,0,0,0,0,0
68338,0,0,0,0,0,0
68339,0,0,0,0,0,0
68360,1,1,0,1,0,1
68388,0,0,0,0,0,0
68391,0,0,0,0,0,0
68394,0,0,0,0,0,0
68412,0,0,0,0,0,0
68428,0,0,0,0,0,0
68457,1,0,0,1,0,1
68459,0,0,0,0,0,0
68460,1,1,0,1,0,1
68461,0,0,0,0,0,0
68464,0,0,0,0,0,0
68475,0,0,0,0,0,0
68485,1,0,0,1,0,1
68490,1,0,0,1,0,1
68493,0,0,0,0,0,0
68500,0,0,1,0,1,0
68520,1,0,0,1,1,1
68540,1,1,1,1,1,1
68544,1,0,0,1,0,1
68547,1,0,0,1,0,1
68590,0,0,0,0,0,0
68625,0,0,0,0,0,0
68627,0,0,0,0,0,0
68650,0,0,0,0,0,0
68704,0,0,0,0,0,0
68719,1,0,0,1,0,1
68730,0,0,0,0,0,0
68731,1,0,0,1,0,1
68738,0,0,0,0,0,0
68747,0,0,0,0,0,0
68748,0,0,0,0,0,0
68763,0,0,0,0,0,0
68773,1,0,0,1,0,1
68778,0,0,0,0,0,0
68779,0,0,0,0,0,0
68810,1,0,0,1,0,1
68813,1,0,0,1,0,1
68828,1,0,0,1,0,1
68829,1,0,0,1,1,1
68830,1,0,0,1,0,1
68854,1,0,0,1,0,1
68891,0,0,0,1,0,0
68893,1,0,1,1,0,1
68897,1,0,1,1,0,1
68905,0,0,0,0,0,0
68924,0,0,0,0,0,0
68930,0,0,0,0,0,0
68949,0,0,0,1,0,0
68953,1,0,0,1,0,1
68962,0,0,0,0,0,0
68970,0,0,0,0,0,0
68971,1,0,0,1,0,1
68974,1,1,0,0,0,1
68978,0,0,0,0,0,0
68980,0,0,0,0,0,0
68990,1,0,0,1,0,1
68993,1,0,0,1,0,1
68997,0,0,0,0,0,0
69008,1,0,0,1,0,1
69016,1,0,0,1,0,1
69045,0,1,0,1,0,1
69063,0,0,0,0,0,0
69067,0,0,0,0,0,0
69072,1,0,0,1,0,1
69086,1,0,0,1,0,1
69089,1,0,0,1,1,0
69096,0,0,0,0,0,0
69104,0,0,0,0,0,0
69116,0,0,0,0,0,0
69119,0,0,0,0,0,0
69123,0,0,0,0,0,0
69144,1,0,0,1,0,1
69155,1,0,0,1,0,1
69165,1,0,0,1,0,1
69172,1,0,0,1,0,1
69179,0,0,0,0,0,0
69180,0,0,0,0,0,0
69202,1,0,0,1,0,1
69210,0,0,0,0,0,0
69219,1,0,0,1,0,1
69229,0,1,0,1,0,1
69230,1,0,1,1,0,1
69233,0,0,0,0,0,0
